founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
27746,19,Male,7,Technology,8006.0,Good,Medium,Average,0,Yes,51,Associate Degree,Married,2.0,Entry,Medium,No,No,No,Good,Low,Stayed
26495,24,Male,9,Technology,7358.0,Good,High,Average,0,No,11,High School,Single,1.0,Senior,Medium,Yes,No,No,Good,Medium,Stayed
40608,40,Male,30,Finance,7219.0,Good,High,Average,1,No,14,Associate Degree,Divorced,3.0,Entry,Medium,No,No,No,Poor,Low,Left
53371,34,Female,11,Technology,9806.0,Poor,High,High,0,No,37,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Good,High,Stayed
23347,50,Female,32,Education,7358.0,Good,High,High,0,Yes,51,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Excellent,Low,Left
33008,32,Female,14,Technology,10513.0,Good,High,Average,1,No,29,Associate Degree,Married,0.0,Mid,Medium,No,No,No,Excellent,Medium,Stayed
7313,38,Female,14,Healthcare,7689.0,Fair,Medium,Below Average,2,No,92,Associate Degree,Married,1.0,Senior,Small,No,No,No,Good,High,Left
10855,29,Male,2,Technology,8770.0,Good,High,High,0,No,1,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Good,Very High,Stayed
13198,42,Female,34,Finance,6088.0,Good,High,Average,1,No,80,Associate Degree,Single,1.0,Entry,Small,No,No,Yes,Good,Low,Left
20450,48,Female,25,Education,5037.0,Fair,High,Below Average,0,Yes,36,Master’s Degree,Married,1.0,Mid,Medium,No,No,No,Good,Medium,Stayed
58962,45,Male,17,Technology,7358.0,Good,High,Average,1,No,71,Bachelor’s Degree,Married,1.0,Mid,Medium,Yes,No,No,Good,Low,Stayed
7094,22,Female,10,Healthcare,8118.0,Poor,Low,Average,0,No,42,High School,Married,5.0,Mid,Small,No,No,Yes,Good,High,Stayed
7825,22,Female,11,Healthcare,9399.0,Good,High,Low,2,No,22,Master’s Degree,Single,0.0,Entry,Medium,No,No,Yes,Good,High,Stayed
62111,39,Female,22,Technology,7358.0,Good,High,Average,2,Yes,66,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Fair,Low,Left
30971,25,Female,15,Education,5202.0,Good,High,High,0,No,53,Bachelor’s Degree,Married,1.0,Entry,Medium,Yes,No,No,Poor,Medium,Left
51005,38,Female,7,Education,5687.0,Good,Low,High,1,No,13,Master’s Degree,Married,2.0,Mid,Large,No,No,No,Good,Low,Left
61029,46,Male,32,Finance,11463.0,Good,High,High,1,No,50,High School,Married,2.0,Entry,Small,Yes,No,No,Good,Low,Stayed
37450,55,Female,1,Finance,11691.0,Fair,Medium,Average,0,No,52,Master’s Degree,Married,0.0,Mid,Medium,No,No,No,Poor,Low,Left
54229,38,Male,20,Technology,8915.0,Good,Low,High,0,No,16,Associate Degree,Single,4.0,Mid,Large,No,No,No,Poor,Low,Left
51477,21,Female,12,Technology,7835.0,Good,Very High,Average,3,No,86,High School,Single,2.0,Mid,Medium,No,No,No,Excellent,High,Stayed
38522,47,Male,37,Education,5063.0,Good,High,Average,1,No,88,Associate Degree,Single,1.0,Mid,Small,Yes,No,Yes,Good,High,Stayed
18627,36,Male,8,Healthcare,7119.0,Good,Very High,Average,0,Yes,60,Associate Degree,Married,0.0,Entry,Small,Yes,No,No,Poor,Low,Left
38542,25,Male,3,Education,7358.0,Good,High,Below Average,2,Yes,33,PhD,Married,1.0,Mid,Medium,No,No,No,Good,Low,Left
14210,24,Male,12,Technology,6507.0,Good,Very High,Average,1,No,19,Associate Degree,Married,5.0,Mid,Large,No,Yes,No,Good,Low,Stayed
39033,19,Female,3,Healthcare,6830.0,Fair,High,Below Average,0,Yes,92,Master’s Degree,Divorced,1.0,Mid,Medium,Yes,No,No,Good,High,Stayed
40274,57,Female,27,Education,4556.0,Fair,Very High,Average,2,No,68,Master’s Degree,Single,1.0,Mid,Large,No,No,No,Poor,High,Left
13233,20,Male,9,Technology,7829.0,Good,High,Average,2,No,65,Associate Degree,Married,1.0,Senior,Medium,No,No,No,Fair,Medium,Stayed
38436,39,Male,27,Education,3615.0,Good,High,High,1,Yes,42,Associate Degree,Single,0.0,Mid,Medium,No,Yes,No,Good,High,Left
24728,21,Male,5,Education,5066.0,Good,High,Average,0,No,73,Master’s Degree,Married,1.0,Entry,Medium,No,No,No,Good,Medium,Left
60013,56,Male,29,Media,6554.0,Good,Medium,High,0,Yes,82,Associate Degree,Single,1.0,Entry,Medium,No,No,No,Good,Low,Left
33187,18,Female,9,Technology,7301.0,Good,High,Average,0,Yes,31,High School,Single,1.0,Entry,Medium,No,No,No,Good,High,Left
52037,53,Female,39,Education,3753.0,Good,Very High,High,0,No,67,Bachelor’s Degree,Married,4.0,Entry,Small,No,No,Yes,Poor,Medium,Left
70314,39,Male,22,Technology,9395.0,Fair,High,Low,0,No,22,Master’s Degree,Single,0.0,Entry,Large,No,No,No,Good,Medium,Left
7205,55,Female,27,Healthcare,9612.0,Good,Very High,Average,0,No,97,Bachelor’s Degree,Married,0.0,Mid,Medium,No,No,No,Good,Medium,Left
60667,26,Female,5,Healthcare,8677.0,Excellent,High,Average,0,No,45,Master’s Degree,Married,3.0,Mid,Large,No,No,No,Good,Low,Stayed
52984,57,Male,35,Technology,6623.0,Good,Low,Below Average,0,No,59,Associate Degree,Married,0.0,Mid,Medium,No,No,No,Poor,Medium,Stayed
37466,58,Male,45,Education,4056.0,Good,High,Average,0,Yes,37,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,Yes,Excellent,Medium,Left
25124,29,Male,3,Education,4389.0,Fair,High,Below Average,0,Yes,91,Master’s Degree,Married,1.0,Entry,Medium,No,No,No,Good,Low,Left
31737,26,Male,11,Finance,6078.0,Good,Medium,Below Average,3,No,17,Bachelor’s Degree,Married,1.0,Entry,Small,Yes,No,No,Excellent,High,Stayed
20260,25,Female,10,Technology,8078.0,Poor,High,Average,0,No,49,Associate Degree,Single,3.0,Senior,Small,No,No,No,Poor,Medium,Left
17319,59,Female,27,Healthcare,7358.0,Good,High,High,2,No,10,Master’s Degree,Married,1.0,Entry,Medium,Yes,No,Yes,Good,High,Stayed
17039,38,Female,17,Education,5074.0,Good,High,High,0,No,30,Master’s Degree,Married,0.0,Entry,Large,No,No,No,Poor,High,Left
58585,35,Male,8,Technology,6840.0,Poor,High,High,2,No,73,Bachelor’s Degree,Married,2.0,Entry,Medium,Yes,No,No,Good,Low,Left
25324,41,Male,11,Finance,13239.0,Good,Medium,High,1,Yes,22,Master’s Degree,Single,1.0,Senior,Small,No,No,No,Fair,High,Left
27898,30,Male,7,Healthcare,9462.0,Good,High,Average,1,No,11,Associate Degree,Divorced,4.0,Senior,Large,Yes,No,No,Good,Low,Stayed
53887,26,Male,1,Healthcare,9306.0,Good,High,High,0,No,42,Bachelor’s Degree,Single,1.0,Entry,Medium,Yes,No,No,Good,High,Stayed
15241,35,Male,3,Healthcare,7777.0,Good,Medium,Below Average,0,No,20,Associate Degree,Single,0.0,Entry,Large,No,No,No,Good,Medium,Left
43866,23,Female,8,Healthcare,8589.0,Good,High,Average,0,No,34,High School,Married,1.0,Senior,Medium,No,No,No,Good,High,Left
34640,34,Male,10,Technology,12645.0,Fair,High,Average,0,No,34,Bachelor’s Degree,Married,0.0,Entry,Medium,No,No,No,Fair,High,Left
19044,27,Male,8,Technology,10378.0,Poor,High,Average,0,No,48,Bachelor’s Degree,Married,1.0,Entry,Large,No,No,Yes,Poor,Low,Stayed
20487,59,Male,39,Education,4655.0,Good,High,High,0,Yes,83,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Excellent,Low,Left
69796,50,Female,39,Healthcare,8076.0,Good,High,Average,0,No,65,High School,Single,4.0,Entry,Medium,No,No,No,Fair,Medium,Left
19101,38,Female,20,Healthcare,8313.0,Good,High,Below Average,1,Yes,62,Bachelor’s Degree,Married,2.0,Entry,Medium,Yes,No,Yes,Good,Medium,Left
31315,57,Male,30,Education,4299.0,Good,Very High,Average,0,No,28,Master’s Degree,Divorced,0.0,Entry,Small,No,No,Yes,Good,High,Left
17566,22,Male,11,Education,4667.0,Good,High,Average,0,Yes,68,Associate Degree,Married,5.0,Senior,Medium,No,No,No,Excellent,Low,Stayed
41224,27,Male,8,Healthcare,7596.0,Excellent,Low,Average,0,Yes,21,Bachelor’s Degree,Married,0.0,Senior,Medium,No,No,No,Poor,High,Stayed
21736,31,Female,22,Healthcare,7358.0,Good,High,Average,2,No,40,High School,Single,1.0,Mid,Medium,No,Yes,No,Fair,Low,Stayed
69835,45,Female,28,Technology,6903.0,Good,High,Average,1,Yes,73,PhD,Married,1.0,Entry,Large,No,No,No,Fair,High,Left
19055,51,Female,25,Technology,9587.0,Poor,Medium,Average,2,No,27,Associate Degree,Married,1.0,Mid,Medium,No,No,No,Fair,Medium,Left
52465,55,Male,12,Technology,9335.0,Good,Medium,Average,1,No,88,High School,Married,0.0,Mid,Large,No,No,No,Good,Low,Stayed
66164,55,Female,35,Technology,8887.0,Good,High,Below Average,0,No,28,Bachelor’s Degree,Single,0.0,Entry,Small,No,No,No,Excellent,High,Left
53821,44,Male,23,Education,7358.0,Good,High,Average,3,No,79,Associate Degree,Divorced,1.0,Entry,Medium,Yes,No,No,Poor,Medium,Stayed
40676,41,Male,3,Technology,9103.0,Good,Medium,Average,1,Yes,9,High School,Married,1.0,Entry,Large,Yes,No,Yes,Excellent,Low,Stayed
22112,33,Male,13,Media,6514.0,Good,High,Below Average,1,No,21,Bachelor’s Degree,Married,0.0,Entry,Large,No,No,No,Fair,High,Left
35614,20,Female,5,Healthcare,9152.0,Excellent,Low,Average,0,No,46,Bachelor’s Degree,Single,0.0,Mid,Small,No,Yes,No,Good,Low,Left
39116,25,Female,9,Education,4043.0,Good,High,High,1,No,25,Bachelor’s Degree,Single,0.0,Senior,Small,Yes,No,No,Good,Low,Stayed
15415,21,Female,4,Technology,8525.0,Poor,High,Average,2,Yes,40,Associate Degree,Divorced,6.0,Entry,Medium,No,No,No,Good,Low,Stayed
5065,49,Male,8,Technology,10462.0,Good,High,Average,1,No,97,Associate Degree,Married,1.0,Senior,Medium,No,No,No,Good,Medium,Stayed
4193,46,Male,27,Media,6442.0,Fair,Very High,Below Average,0,No,72,Master’s Degree,Married,3.0,Mid,Medium,No,Yes,No,Good,High,Left
44165,23,Female,11,Education,6916.0,Good,Medium,Average,2,Yes,39,Associate Degree,Married,0.0,Senior,Medium,Yes,No,No,Good,High,Stayed
34554,30,Female,14,Media,6818.0,Good,High,High,2,Yes,38,Bachelor’s Degree,Married,1.0,Mid,Medium,No,Yes,Yes,Good,Medium,Stayed
68876,43,Male,25,Healthcare,7114.0,Good,High,Average,0,Yes,38,Bachelor’s Degree,Single,1.0,Mid,Small,No,No,No,Good,Medium,Stayed
64877,28,Female,17,Technology,7358.0,Good,High,Average,2,Yes,30,Master’s Degree,Married,1.0,Entry,Medium,No,No,Yes,Poor,Low,Stayed
35884,53,Female,24,Finance,10905.0,Good,High,High,1,No,87,High School,Married,1.0,Entry,Medium,Yes,No,No,Good,Very High,Stayed
15722,21,Male,8,Education,3209.0,Good,High,Average,0,No,1,High School,Single,1.0,Mid,Large,No,No,No,Excellent,Low,Left
68595,18,Male,6,Media,6638.0,Good,High,Average,2,No,66,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Excellent,Low,Left
14798,58,Male,28,Healthcare,8028.0,Good,High,Average,0,No,72,High School,Married,1.0,Mid,Large,No,No,No,Poor,Medium,Left
56482,22,Male,4,Technology,8730.0,Fair,Low,High,3,No,83,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Poor,Very High,Stayed
31190,47,Male,24,Education,4088.0,Good,Low,Average,2,No,85,Master’s Degree,Married,2.0,Entry,Medium,No,No,No,Fair,Medium,Left
42318,47,Male,28,Education,4663.0,Poor,Low,Average,1,No,85,High School,Divorced,3.0,Senior,Large,No,No,Yes,Good,Low,Left
8027,31,Male,22,Healthcare,8882.0,Good,Very High,High,2,No,79,High School,Single,0.0,Mid,Medium,Yes,No,No,Fair,Medium,Left
56505,40,Male,14,Education,5813.0,Poor,Medium,Average,2,Yes,32,Associate Degree,Single,2.0,Mid,Small,No,No,Yes,Fair,High,Left
73115,18,Male,8,Healthcare,7492.0,Good,High,Average,0,Yes,48,High School,Married,1.0,Mid,Medium,No,No,No,Good,High,Stayed
59577,48,Female,35,Finance,5886.0,Excellent,Medium,High,3,Yes,14,Bachelor’s Degree,Divorced,0.0,Entry,Large,No,No,No,Good,Low,Stayed
73505,36,Female,5,Education,2170.0,Fair,Medium,Average,3,No,46,Master’s Degree,Divorced,4.0,Entry,Small,No,No,No,Good,Medium,Stayed
58182,33,Male,11,Media,6885.0,Good,Very High,Average,0,No,47,Associate Degree,Single,2.0,Entry,Medium,No,No,No,Poor,Low,Left
9272,40,Female,7,Healthcare,8516.0,Fair,Medium,High,2,Yes,68,High School,Married,0.0,Mid,Small,No,Yes,No,Good,Low,Left
34355,38,Female,6,Finance,6704.0,Fair,High,Average,0,No,74,Master’s Degree,Single,4.0,Mid,Large,No,Yes,No,Good,Low,Left
28500,48,Male,38,Media,6074.0,Poor,Medium,Below Average,3,No,65,Master’s Degree,Married,0.0,Mid,Medium,Yes,No,No,Good,High,Stayed
46170,55,Female,13,Technology,10458.0,Excellent,High,Average,0,No,23,Bachelor’s Degree,Single,0.0,Senior,Medium,Yes,No,Yes,Good,Low,Stayed
55376,38,Female,12,Education,4164.0,Fair,Medium,High,0,No,1,High School,Married,3.0,Entry,Large,Yes,No,No,Good,High,Stayed
13987,58,Male,8,Technology,7605.0,Good,High,Average,1,No,28,High School,Single,1.0,Entry,Large,No,No,No,Excellent,Low,Left
50605,33,Male,17,Healthcare,7502.0,Good,Medium,Average,0,No,39,Associate Degree,Married,3.0,Entry,Medium,No,No,No,Poor,High,Left
2888,57,Male,41,Media,5870.0,Excellent,Low,Average,2,Yes,31,Bachelor’s Degree,Married,1.0,Entry,Small,No,No,No,Good,High,Stayed
61207,27,Male,11,Media,5367.0,Good,High,Average,0,No,14,Associate Degree,Single,1.0,Mid,Medium,No,No,No,Poor,High,Left
32844,43,Male,3,Education,7358.0,Good,High,Average,0,No,86,Bachelor’s Degree,Divorced,1.0,Entry,Medium,No,No,No,Good,Medium,Left
15230,56,Male,1,Education,5184.0,Good,High,Below Average,2,Yes,23,Bachelor’s Degree,Divorced,5.0,Mid,Medium,Yes,No,No,Good,Low,Stayed
23322,42,Male,17,Healthcare,6972.0,Fair,High,Below Average,0,No,16,Associate Degree,Single,2.0,Mid,Small,No,No,No,Good,Low,Left
9905,44,Male,20,Education,4955.0,Poor,High,High,2,No,47,Master’s Degree,Married,0.0,Mid,Large,No,No,No,Excellent,Medium,Left
30110,21,Male,5,Education,4441.0,Fair,High,High,0,No,50,Bachelor’s Degree,Married,3.0,Mid,Medium,No,No,No,Fair,Low,Stayed
49908,46,Male,20,Finance,6968.0,Excellent,Medium,Average,0,No,40,Master’s Degree,Single,3.0,Entry,Small,No,No,No,Good,High,Left
4545,46,Male,34,Finance,7141.0,Good,High,Below Average,3,Yes,12,Bachelor’s Degree,Married,2.0,Entry,Medium,No,No,No,Poor,Low,Left
69046,22,Male,5,Finance,6665.0,Good,Medium,Average,0,No,52,Master’s Degree,Divorced,0.0,Senior,Small,No,No,No,Good,Low,Left
9467,32,Female,9,Healthcare,7955.0,Good,Medium,Below Average,0,Yes,78,High School,Single,2.0,Entry,Large,No,No,Yes,Poor,High,Left
59610,22,Male,13,Finance,5678.0,Good,High,Below Average,0,Yes,37,Associate Degree,Single,1.0,Entry,Large,No,No,No,Poor,High,Left
15671,52,Female,21,Technology,9215.0,Good,High,Average,0,Yes,16,High School,Married,1.0,Entry,Small,Yes,Yes,No,Good,High,Stayed
57915,59,Male,23,Technology,10372.0,Fair,Very High,Average,0,No,42,Bachelor’s Degree,Single,0.0,Entry,Small,No,No,No,Poor,Low,Left
6570,38,Male,9,Technology,8994.0,Fair,Very High,Average,1,No,82,High School,Single,0.0,Mid,Medium,No,No,No,Fair,High,Left
41033,52,Female,25,Education,3348.0,Good,High,Average,0,No,37,High School,Single,1.0,Entry,Medium,No,No,No,Poor,Low,Left
9946,35,Male,15,Technology,9432.0,Fair,Medium,High,0,No,36,Associate Degree,Married,0.0,Mid,Small,Yes,No,No,Poor,Medium,Left
27150,22,Female,2,Media,5374.0,Poor,Very High,Below Average,2,Yes,17,Associate Degree,Married,0.0,Mid,Small,No,No,Yes,Excellent,High,Left
34924,31,Female,3,Technology,6482.0,Excellent,Very High,Average,1,No,93,Associate Degree,Single,2.0,Mid,Large,Yes,No,No,Fair,Low,Stayed
7453,18,Male,10,Media,5651.0,Excellent,High,Average,2,No,46,Bachelor’s Degree,Married,3.0,Senior,Small,No,No,No,Good,Low,Stayed
45112,47,Female,10,Technology,9366.0,Good,High,Low,2,Yes,56,Bachelor’s Degree,Married,1.0,Mid,Large,No,No,Yes,Poor,Low,Left
44958,58,Female,33,Finance,8792.0,Fair,Low,Below Average,0,No,45,Bachelor’s Degree,Divorced,1.0,Entry,Small,Yes,No,No,Fair,Low,Stayed
7575,49,Female,26,Education,3274.0,Good,High,Low,1,No,89,High School,Married,1.0,Mid,Medium,No,No,No,Good,Low,Left
56086,58,Female,8,Technology,9941.0,Fair,Medium,High,2,No,70,Bachelor’s Degree,Single,3.0,Mid,Small,No,No,No,Fair,Low,Left
15793,24,Female,13,Media,5239.0,Good,High,Average,0,No,74,Master’s Degree,Married,0.0,Entry,Medium,Yes,No,No,Poor,High,Stayed
30462,28,Female,16,Technology,10407.0,Excellent,High,Average,0,No,34,Bachelor’s Degree,Single,4.0,Mid,Small,No,No,No,Good,Low,Stayed
57506,39,Male,5,Technology,10935.0,Excellent,Medium,Average,3,No,34,Bachelor’s Degree,Divorced,2.0,Mid,Small,No,No,No,Good,Medium,Stayed
59464,40,Male,2,Technology,10001.0,Good,High,Average,0,Yes,8,Master’s Degree,Married,1.0,Mid,Medium,Yes,No,No,Good,High,Stayed
72632,48,Male,12,Technology,7471.0,Good,High,Average,1,No,92,Associate Degree,Single,1.0,Mid,Medium,No,No,No,Poor,Low,Left
69665,53,Female,44,Finance,8242.0,Good,High,Average,0,No,31,Associate Degree,Married,1.0,Senior,Large,No,No,No,Excellent,High,Stayed
58072,18,Male,1,Education,6020.0,Good,Very High,High,0,Yes,42,Bachelor’s Degree,Single,2.0,Senior,Medium,No,No,No,Good,Low,Left
4907,52,Male,30,Education,3679.0,Excellent,High,Average,2,No,26,Associate Degree,Married,2.0,Mid,Medium,No,No,No,Good,Low,Left
72325,22,Male,9,Healthcare,7358.0,Good,High,Below Average,0,Yes,58,PhD,Married,1.0,Entry,Medium,No,No,No,Poor,Medium,Left
38287,43,Female,34,Healthcare,7206.0,Fair,Medium,Average,2,No,53,High School,Single,0.0,Senior,Medium,Yes,No,No,Good,Low,Stayed
5817,57,Female,5,Education,4370.0,Excellent,Medium,High,2,No,14,High School,Single,2.0,Entry,Medium,No,No,No,Fair,Medium,Left
56,23,Female,9,Media,5835.0,Excellent,Medium,Below Average,0,No,57,Bachelor’s Degree,Married,1.0,Entry,Small,Yes,No,No,Good,Medium,Stayed
69269,41,Female,30,Technology,7366.0,Good,High,Average,2,Yes,48,High School,Married,3.0,Mid,Small,No,No,No,Good,Low,Left
49281,35,Female,2,Finance,7639.0,Good,High,Average,1,No,42,Bachelor’s Degree,Married,1.0,Senior,Large,Yes,No,No,Poor,Low,Stayed
34574,45,Female,1,Healthcare,6877.0,Good,Medium,Below Average,0,No,5,PhD,Single,0.0,Mid,Medium,No,No,No,Good,Medium,Stayed
34125,19,Female,11,Education,4266.0,Good,High,Average,2,Yes,33,Associate Degree,Single,1.0,Entry,Medium,No,No,Yes,Excellent,Low,Left
65933,53,Male,31,Media,6171.0,Good,High,Average,0,Yes,40,Bachelor’s Degree,Single,4.0,Entry,Small,No,No,Yes,Good,High,Stayed
32301,55,Female,32,Education,7358.0,Good,High,Average,0,Yes,89,Bachelor’s Degree,Married,1.0,Mid,Medium,Yes,No,Yes,Good,High,Stayed
20958,26,Male,2,Healthcare,9258.0,Fair,High,High,0,No,76,Associate Degree,Married,5.0,Entry,Medium,No,No,No,Poor,High,Left
74134,29,Male,8,Finance,9370.0,Poor,Very High,Average,3,No,58,Bachelor’s Degree,Divorced,3.0,Senior,Small,No,No,No,Good,High,Stayed
479,58,Female,47,Healthcare,7422.0,Good,High,Below Average,2,No,67,High School,Single,3.0,Mid,Medium,Yes,No,No,Excellent,Medium,Stayed
39002,59,Male,50,Healthcare,8607.0,Good,Very High,Below Average,2,No,36,Master’s Degree,Married,2.0,Entry,Medium,No,No,Yes,Poor,Medium,Left
60368,42,Male,25,Healthcare,7853.0,Excellent,Very High,Average,2,Yes,89,Master’s Degree,Married,4.0,Entry,Small,Yes,No,No,Fair,Medium,Left
14767,56,Male,20,Technology,7358.0,Good,High,High,2,Yes,12,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,Low,Stayed
10284,31,Male,23,Healthcare,8935.0,Poor,Low,Average,0,Yes,11,Master’s Degree,Married,0.0,Entry,Medium,Yes,No,No,Good,High,Stayed
35619,41,Male,10,Technology,9020.0,Good,High,Average,1,Yes,43,Bachelor’s Degree,Married,2.0,Mid,Medium,No,No,Yes,Good,Medium,Stayed
35676,57,Female,13,Healthcare,7295.0,Good,High,Average,0,No,45,High School,Married,3.0,Mid,Medium,No,No,No,Good,Low,Left
27589,39,Female,12,Education,3633.0,Good,High,High,1,No,16,Bachelor’s Degree,Married,3.0,Mid,Medium,No,No,No,Fair,Low,Left
73292,33,Male,25,Healthcare,7358.0,Good,High,Average,1,No,34,Bachelor’s Degree,Married,1.0,Mid,Medium,Yes,No,No,Poor,Low,Stayed
18105,53,Male,7,Technology,8150.0,Good,High,Below Average,1,Yes,59,High School,Single,1.0,Mid,Medium,No,Yes,No,Excellent,Low,Left
14802,31,Male,11,Finance,6821.0,Poor,Medium,Average,1,No,62,High School,Divorced,0.0,Entry,Large,No,No,No,Good,Low,Left
3759,36,Female,8,Healthcare,7358.0,Good,High,Average,2,No,35,Associate Degree,Single,1.0,Senior,Medium,Yes,No,No,Fair,High,Stayed
37670,23,Male,8,Technology,10600.0,Good,High,Average,2,Yes,33,High School,Divorced,1.0,Entry,Medium,Yes,No,Yes,Good,High,Stayed
36682,25,Male,13,Technology,7358.0,Good,High,Below Average,0,Yes,62,Associate Degree,Divorced,1.0,Mid,Medium,Yes,No,Yes,Fair,Low,Stayed
33325,27,Male,14,Technology,9708.0,Fair,High,Below Average,2,Yes,49,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Poor,Medium,Left
5547,35,Male,25,Media,6460.0,Good,Medium,Average,0,No,32,Master’s Degree,Married,2.0,Entry,Small,No,No,No,Poor,High,Left
67281,47,Male,18,Technology,8767.0,Fair,Medium,Average,0,Yes,33,Master’s Degree,Married,0.0,Entry,Medium,No,No,No,Good,Low,Left
68071,56,Male,13,Media,6693.0,Good,High,Average,0,No,93,Bachelor’s Degree,Single,0.0,Mid,Small,Yes,No,No,Good,Low,Stayed
65947,32,Female,10,Healthcare,9057.0,Excellent,Medium,Average,1,No,50,High School,Single,3.0,Entry,Medium,No,No,No,Good,Low,Left
18709,40,Male,14,Healthcare,9090.0,Excellent,High,High,0,No,53,Associate Degree,Married,0.0,Entry,Large,Yes,No,Yes,Good,Low,Stayed
11810,45,Male,27,Education,3746.0,Good,High,Average,1,Yes,41,Associate Degree,Single,1.0,Entry,Medium,Yes,No,No,Good,Low,Left
18605,39,Male,13,Media,6236.0,Fair,Medium,Average,2,No,28,Master’s Degree,Single,1.0,Entry,Large,No,No,No,Poor,Low,Left
64110,28,Female,8,Media,6158.0,Excellent,High,Average,0,Yes,2,Associate Degree,Married,5.0,Entry,Medium,No,No,No,Excellent,Medium,Stayed
53162,25,Female,8,Finance,6275.0,Excellent,Medium,Average,2,No,34,High School,Divorced,1.0,Mid,Large,No,No,No,Good,Low,Stayed
1016,55,Female,14,Media,5626.0,Good,High,Below Average,2,No,79,Associate Degree,Married,2.0,Senior,Small,Yes,No,No,Good,Low,Left
47936,28,Male,5,Technology,11057.0,Poor,Medium,Below Average,1,No,83,Bachelor’s Degree,Divorced,1.0,Entry,Large,Yes,No,No,Excellent,Medium,Left
18748,46,Female,16,Finance,3972.0,Good,High,High,0,No,45,Associate Degree,Divorced,1.0,Senior,Medium,No,No,No,Good,Low,Stayed
54110,48,Male,34,Healthcare,7358.0,Good,High,Average,0,No,61,Associate Degree,Married,1.0,Senior,Medium,No,No,No,Excellent,Low,Stayed
