founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
38962,54,Female,1,Healthcare,8445.0,Fair,Very High,Average,0,No,47,Associate Degree,Divorced,0.0,Senior,Small,20.0,No,No,No,Good,High,Stayed
68088,40,Female,7,Healthcare,8541.0,Fair,High,Below Average,3,No,79,Bachelor’s Degree,Married,1.0,Mid,Medium,19.0,No,No,No,Good,High,Stayed
38602,51,Male,42,Technology,7737.0,Fair,High,Average,1,Yes,31,Bachelor’s Degree,Married,2.0,Mid,Medium,47.0,No,No,Yes,Good,Low,Left
59068,22,Male,1,Technology,9744.0,Poor,High,Average,2,Yes,60,Master’s Degree,Married,0.0,Entry,Large,2.0,No,No,No,Fair,Low,Left
58681,34,Male,19,Technology,10660.0,Good,High,Below Average,2,Yes,45,High School,Divorced,1.0,Mid,Medium,27.0,No,No,No,Good,Very High,Stayed
48853,48,Male,13,Education,4867.0,Good,High,High,0,Yes,8,Bachelor’s Degree,Single,1.0,Entry,Medium,37.0,No,No,No,Good,Medium,Left
66752,37,Female,12,Healthcare,7825.0,Poor,Very High,Average,0,Yes,70,Bachelor’s Degree,Married,2.0,Senior,Large,31.0,No,No,Yes,Good,Low,Left
11046,53,Male,12,Healthcare,9361.0,Good,Low,Average,0,No,1,PhD,Married,3.0,Mid,Medium,36.0,No,No,No,Fair,Medium,Stayed
39933,51,Male,25,Education,4922.0,Good,High,Average,0,Yes,44,Bachelor’s Degree,Divorced,1.0,Entry,Medium,27.0,No,No,No,Fair,Medium,Stayed
9549,50,Male,11,Media,6652.0,Good,Very High,Average,2,Yes,83,Associate Degree,Married,1.0,Mid,Small,12.0,No,No,Yes,Poor,Low,Stayed
40153,47,Male,15,Media,7371.0,Good,High,Average,2,Yes,44,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Poor,Low,Stayed
39548,43,Male,6,Media,7001.0,Good,High,Average,1,No,66,Bachelor’s Degree,Married,1.0,Mid,Medium,14.0,No,No,No,Poor,High,Stayed
17204,18,Female,4,Finance,6960.0,Excellent,Low,Below Average,2,No,68,Bachelor’s Degree,Married,1.0,Entry,Medium,11.0,No,No,No,Good,Low,Left
30682,43,Male,7,Technology,8644.0,Excellent,High,Average,0,Yes,86,Associate Degree,Single,1.0,Entry,Medium,18.0,No,No,No,Poor,Medium,Left
42948,46,Female,32,Healthcare,7630.0,Good,High,Below Average,1,Yes,71,Master’s Degree,Single,3.0,Mid,Medium,43.0,No,No,No,Poor,High,Left
2936,38,Male,29,Education,7371.0,Good,High,Below Average,0,No,35,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,High,Stayed
66832,51,Female,34,Finance,7371.0,Good,High,Average,0,No,52,Master’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Good,High,Left
67148,41,Female,2,Healthcare,10001.0,Good,Very High,High,1,Yes,36,Master’s Degree,Married,3.0,Senior,Large,17.0,Yes,No,No,Poor,Medium,Stayed
33390,50,Male,3,Technology,8742.0,Fair,Low,Average,3,No,63,Bachelor’s Degree,Married,0.0,Mid,Small,22.0,No,No,No,Good,High,Stayed
37329,38,Female,6,Education,3861.0,Good,Very High,Average,3,No,55,PhD,Married,3.0,Entry,Medium,20.0,No,No,No,Good,Low,Stayed
46383,23,Male,5,Finance,9129.0,Good,High,Average,1,No,30,High School,Married,3.0,Entry,Large,16.0,No,No,No,Good,Low,Stayed
4033,42,Male,1,Education,4305.0,Fair,High,Average,1,Yes,55,Bachelor’s Degree,Married,2.0,Mid,Large,16.0,No,No,No,Good,Medium,Stayed
13890,48,Female,24,Media,5992.0,Fair,High,Average,0,Yes,43,Bachelor’s Degree,Divorced,4.0,Mid,Small,47.0,No,No,No,Good,Very High,Left
71779,39,Female,25,Healthcare,10194.0,Good,High,Below Average,2,No,26,Associate Degree,Married,1.0,Entry,Medium,27.0,No,Yes,No,Good,Medium,Left
58777,35,Female,2,Healthcare,8055.0,Poor,High,High,0,No,78,Bachelor’s Degree,Divorced,0.0,Entry,Large,27.0,No,No,No,Fair,Low,Left
42417,45,Female,11,Healthcare,6453.0,Good,High,Below Average,0,Yes,32,Bachelor’s Degree,Single,0.0,Mid,Medium,41.0,Yes,No,Yes,Good,Low,Stayed
18401,25,Male,2,Education,3162.0,Good,High,Average,1,No,73,Associate Degree,Single,1.0,Mid,Medium,5.0,No,No,No,Good,High,Stayed
47037,31,Female,17,Education,3945.0,Good,Low,Average,2,No,12,Associate Degree,Married,1.0,Entry,Medium,19.0,No,No,No,Fair,Low,Stayed
47620,39,Male,18,Healthcare,7371.0,Good,High,Average,1,Yes,29,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,No,Yes,No,Good,High,Left
6020,49,Male,8,Technology,9277.0,Excellent,High,High,2,No,41,Master’s Degree,Married,3.0,Mid,Medium,34.0,Yes,No,Yes,Good,Very High,Stayed
8141,55,Male,39,Education,3759.0,Fair,High,Average,0,Yes,1,High School,Single,1.0,Senior,Medium,52.0,Yes,No,No,Poor,Low,Stayed
17021,56,Male,22,Finance,7430.0,Good,High,Average,0,No,20,High School,Single,1.0,Entry,Large,39.0,No,No,No,Fair,Low,Stayed
71086,19,Male,7,Finance,11552.0,Excellent,Very High,Average,1,No,56,Associate Degree,Married,2.0,Mid,Medium,12.0,Yes,No,No,Good,Low,Stayed
7830,52,Male,25,Technology,8384.0,Good,High,Average,0,No,77,PhD,Married,1.0,Mid,Medium,27.0,No,No,No,Fair,Low,Stayed
36592,53,Female,31,Healthcare,6977.0,Good,Medium,Average,0,No,75,Associate Degree,Married,4.0,Mid,Medium,37.0,Yes,No,No,Good,Low,Stayed
53510,58,Female,9,Technology,10588.0,Fair,High,Average,1,No,51,Master’s Degree,Married,0.0,Mid,Small,49.0,No,No,No,Excellent,High,Left
42495,45,Male,15,Technology,7954.0,Good,Medium,High,2,No,79,Bachelor’s Degree,Married,1.0,Mid,Medium,17.0,No,No,No,Good,Low,Stayed
8074,47,Female,17,Technology,7129.0,Good,High,Low,2,Yes,81,Master’s Degree,Married,1.0,Entry,Medium,27.0,Yes,No,No,Poor,Medium,Left
42630,33,Female,14,Education,4770.0,Good,High,Average,0,Yes,25,Associate Degree,Married,1.0,Entry,Medium,26.0,No,No,No,Good,Medium,Stayed
36575,41,Male,32,Finance,9248.0,Fair,High,Average,2,No,6,Associate Degree,Married,3.0,Senior,Large,34.0,No,No,No,Good,Medium,Stayed
20466,53,Male,11,Healthcare,8095.0,Good,High,Average,0,Yes,83,Bachelor’s Degree,Married,0.0,Mid,Medium,36.0,No,No,No,Good,Low,Stayed
36596,55,Female,4,Finance,9679.0,Good,High,Average,0,Yes,12,Associate Degree,Married,1.0,Entry,Medium,27.0,No,No,Yes,Fair,Medium,Stayed
10064,48,Male,5,Education,5627.0,Good,High,Average,0,No,25,Associate Degree,Single,4.0,Senior,Medium,42.0,No,No,No,Fair,Low,Stayed
64199,48,Male,27,Technology,7615.0,Excellent,Medium,Average,1,No,71,Associate Degree,Married,0.0,Entry,Small,46.0,No,No,No,Good,Medium,Stayed
56396,51,Male,30,Technology,9523.0,Good,High,Average,2,No,54,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Poor,Low,Stayed
14492,34,Male,25,Finance,7371.0,Good,High,Average,2,Yes,84,High School,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Low,Left
8414,28,Female,4,Technology,9266.0,Good,Very High,Average,1,No,29,Master’s Degree,Married,3.0,Mid,Medium,12.0,Yes,No,No,Good,Medium,Stayed
25162,30,Female,6,Technology,12276.0,Fair,Very High,Average,2,No,43,Bachelor’s Degree,Married,1.0,Mid,Small,7.0,Yes,No,No,Good,Medium,Stayed
25214,53,Male,15,Technology,9963.0,Excellent,Very High,Average,0,No,37,Bachelor’s Degree,Married,0.0,Senior,Small,17.0,No,No,No,Fair,Low,Stayed
6039,58,Male,40,Technology,7371.0,Good,High,Average,0,No,48,Associate Degree,Married,1.0,Mid,Medium,27.0,Yes,No,No,Good,Low,Stayed
48579,41,Female,26,Media,5411.0,Fair,Low,Average,0,Yes,34,Associate Degree,Married,4.0,Senior,Small,39.0,No,No,No,Poor,Medium,Stayed
34221,44,Female,8,Healthcare,7893.0,Good,High,Low,0,No,25,High School,Married,0.0,Mid,Small,37.0,Yes,No,No,Fair,High,Stayed
26084,52,Female,31,Healthcare,8772.0,Excellent,High,Average,0,No,20,Bachelor’s Degree,Single,3.0,Entry,Small,38.0,No,No,No,Fair,Low,Left
22597,55,Male,27,Finance,8033.0,Good,High,Average,0,No,15,High School,Divorced,2.0,Mid,Small,47.0,No,No,No,Good,Medium,Stayed
60379,58,Female,3,Education,4917.0,Excellent,Low,Average,2,No,80,High School,Married,1.0,Entry,Large,6.0,No,No,No,Fair,Low,Stayed
1508,49,Female,11,Healthcare,8975.0,Good,Very High,Average,1,No,11,High School,Married,2.0,Entry,Small,44.0,No,No,Yes,Good,Medium,Left
30837,37,Male,21,Finance,8224.0,Good,Medium,Average,2,No,70,High School,Single,2.0,Mid,Medium,35.0,No,No,No,Good,High,Left
12477,53,Female,32,Healthcare,9144.0,Fair,High,Average,2,No,8,High School,Married,0.0,Mid,Small,37.0,Yes,No,No,Fair,High,Stayed
20414,59,Female,22,Finance,5078.0,Good,High,Average,0,No,78,Bachelor’s Degree,Single,1.0,Mid,Small,49.0,No,No,No,Fair,High,Left
14767,56,Male,20,Technology,7371.0,Good,High,High,2,Yes,12,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Stayed
68503,53,Female,2,Technology,8366.0,Poor,Very High,Average,0,Yes,3,Associate Degree,Divorced,3.0,Senior,Small,50.0,No,No,No,Good,High,Stayed
8664,28,Female,5,Technology,10565.0,Fair,Very High,Low,0,No,50,Associate Degree,Single,0.0,Senior,Small,15.0,No,No,No,Fair,High,Left
70366,31,Male,16,Healthcare,7074.0,Fair,High,Below Average,0,No,91,Bachelor’s Degree,Married,0.0,Senior,Small,17.0,No,No,No,Good,Medium,Stayed
50814,26,Female,10,Technology,7372.0,Poor,Low,Average,0,Yes,63,High School,Married,2.0,Mid,Small,12.0,Yes,No,Yes,Poor,High,Left
40776,30,Female,3,Media,5407.0,Good,High,High,1,Yes,48,PhD,Married,1.0,Entry,Small,20.0,No,No,No,Good,Medium,Stayed
27814,40,Male,6,Education,3480.0,Poor,High,Average,1,No,8,Master’s Degree,Divorced,1.0,Entry,Medium,37.0,No,No,No,Good,High,Left
20719,50,Male,17,Technology,8549.0,Good,High,High,0,No,76,Bachelor’s Degree,Married,0.0,Entry,Large,31.0,No,No,No,Good,High,Left
36798,41,Male,2,Education,7371.0,Good,High,Below Average,0,Yes,48,Master’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Good,Very High,Left
2646,35,Female,5,Media,5817.0,Good,Very High,Average,0,Yes,69,Bachelor’s Degree,Married,2.0,Mid,Small,12.0,No,No,No,Good,Medium,Left
72642,23,Male,15,Education,5613.0,Good,Very High,Average,1,No,70,PhD,Single,0.0,Senior,Small,21.0,No,No,No,Good,Medium,Stayed
53632,59,Female,34,Media,6473.0,Excellent,High,Average,0,No,21,Associate Degree,Divorced,2.0,Entry,Medium,49.0,No,No,No,Fair,High,Stayed
67832,52,Male,22,Healthcare,8832.0,Fair,Medium,Below Average,0,No,9,Master’s Degree,Divorced,1.0,Mid,Medium,47.0,No,No,No,Excellent,High,Stayed
52573,26,Female,13,Finance,7555.0,Good,Low,Average,0,No,82,High School,Married,2.0,Mid,Medium,22.0,No,No,No,Fair,Low,Stayed
24640,31,Male,15,Healthcare,8403.0,Good,High,Average,1,Yes,71,Master’s Degree,Divorced,1.0,Entry,Small,27.0,No,No,No,Excellent,Low,Stayed
19517,37,Female,1,Media,7045.0,Fair,Very High,Average,0,No,61,Bachelor’s Degree,Married,0.0,Mid,Medium,28.0,No,No,No,Fair,High,Left
49218,53,Female,15,Healthcare,5628.0,Good,High,Low,2,Yes,48,High School,Married,1.0,Mid,Medium,27.0,No,No,No,Fair,High,Stayed
40459,39,Male,19,Technology,10533.0,Fair,High,Average,0,No,92,Associate Degree,Married,1.0,Mid,Small,21.0,No,No,No,Good,Medium,Stayed
35276,43,Female,15,Technology,5901.0,Poor,Very High,Below Average,4,Yes,90,Bachelor’s Degree,Married,0.0,Entry,Medium,36.0,No,No,Yes,Good,Medium,Left
32145,43,Male,9,Media,7371.0,Good,High,Average,1,Yes,36,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Fair,Low,Stayed
2523,52,Male,1,Healthcare,8190.0,Good,Medium,High,0,No,17,PhD,Married,1.0,Senior,Medium,24.0,No,No,No,Fair,Low,Stayed
36239,47,Female,4,Technology,9320.0,Fair,High,Average,0,No,8,Associate Degree,Single,2.0,Mid,Medium,7.0,No,No,No,Fair,Low,Left
18148,46,Female,20,Technology,9359.0,Fair,Very High,High,2,No,43,Bachelor’s Degree,Married,0.0,Mid,Medium,41.0,Yes,No,No,Fair,High,Left
46798,59,Male,9,Healthcare,7739.0,Excellent,High,High,1,Yes,9,Associate Degree,Single,5.0,Senior,Large,14.0,No,Yes,No,Good,Medium,Stayed
30089,56,Female,8,Technology,7701.0,Fair,Medium,Average,0,No,55,High School,Married,2.0,Mid,Medium,44.0,Yes,No,Yes,Fair,Low,Stayed
72197,44,Female,5,Education,5101.0,Excellent,High,Average,0,No,56,Bachelor’s Degree,Divorced,1.0,Entry,Medium,30.0,No,No,No,Good,Medium,Left
71327,24,Female,9,Finance,7998.0,Poor,Medium,High,1,No,26,Associate Degree,Married,2.0,Entry,Medium,14.0,No,No,No,Good,High,Left
21592,47,Male,3,Technology,8452.0,Good,Very High,Low,0,No,75,Bachelor’s Degree,Single,2.0,Mid,Small,46.0,No,No,No,Good,High,Left
18130,38,Male,26,Finance,9482.0,Good,High,Average,0,Yes,27,High School,Married,1.0,Entry,Large,27.0,No,No,No,Poor,Very High,Stayed
21702,52,Female,6,Media,5752.0,Excellent,High,Average,0,No,16,Bachelor’s Degree,Married,3.0,Mid,Medium,40.0,No,No,No,Fair,High,Left
54739,47,Male,6,Education,4170.0,Good,Very High,Average,2,No,94,High School,Married,1.0,Entry,Small,23.0,Yes,No,No,Good,Medium,Stayed
46232,57,Female,5,Education,5137.0,Poor,Very High,Below Average,0,No,45,Master’s Degree,Divorced,2.0,Senior,Large,48.0,No,Yes,No,Poor,Low,Left
57183,36,Male,21,Education,3992.0,Good,High,Below Average,3,Yes,70,High School,Married,1.0,Senior,Medium,27.0,No,No,No,Poor,High,Stayed
11246,36,Female,22,Technology,9251.0,Poor,Very High,Average,0,No,77,Bachelor’s Degree,Married,0.0,Entry,Large,33.0,Yes,No,No,Fair,Low,Stayed
57056,24,Male,2,Finance,13664.0,Fair,Low,Below Average,1,Yes,27,Master’s Degree,Single,3.0,Senior,Small,8.0,No,No,No,Fair,Medium,Left
37690,26,Female,4,Media,5940.0,Poor,High,High,0,No,22,Bachelor’s Degree,Divorced,0.0,Entry,Large,24.0,No,No,No,Good,Low,Left
34303,18,Male,3,Education,3815.0,Fair,High,Low,0,Yes,28,Master’s Degree,Married,2.0,Mid,Large,18.0,No,No,No,Good,Medium,Stayed
2616,38,Female,23,Technology,12869.0,Fair,High,Average,1,No,68,Bachelor’s Degree,Married,0.0,Mid,Medium,27.0,No,No,No,Good,High,Left
1049,43,Male,17,Media,7371.0,Good,High,High,0,No,6,Bachelor’s Degree,Divorced,1.0,Senior,Medium,27.0,No,No,No,Fair,High,Stayed
25083,55,Female,4,Media,6164.0,Good,High,Average,0,No,73,Master’s Degree,Single,0.0,Mid,Large,15.0,No,No,No,Good,Low,Stayed
29199,33,Male,13,Media,6220.0,Good,High,Average,0,Yes,58,Bachelor’s Degree,Married,0.0,Entry,Small,14.0,Yes,No,Yes,Fair,Medium,Left
10675,39,Male,26,Education,3391.0,Excellent,Very High,Average,1,No,43,Associate Degree,Single,4.0,Mid,Small,38.0,No,No,No,Good,Medium,Stayed
25129,53,Female,11,Education,4957.0,Poor,High,Average,2,Yes,4,High School,Married,4.0,Mid,Small,34.0,No,No,No,Poor,Medium,Stayed
55776,53,Male,13,Healthcare,7930.0,Good,High,High,1,No,50,Master’s Degree,Married,4.0,Entry,Medium,48.0,No,No,No,Poor,Medium,Stayed
15519,27,Female,14,Healthcare,6393.0,Good,High,Average,3,No,6,Associate Degree,Single,0.0,Senior,Medium,27.0,No,No,Yes,Good,High,Stayed
49884,46,Male,24,Finance,8077.0,Fair,High,Average,1,Yes,27,Bachelor’s Degree,Divorced,6.0,Entry,Large,41.0,No,No,No,Poor,High,Left
45838,35,Female,9,Technology,12323.0,Excellent,High,Average,0,No,70,High School,Single,1.0,Entry,Medium,13.0,No,No,No,Good,Low,Left
19357,33,Female,11,Technology,10494.0,Good,Medium,High,3,No,75,Bachelor’s Degree,Married,1.0,Entry,Small,16.0,No,No,No,Good,Medium,Stayed
1924,24,Female,2,Education,4830.0,Fair,High,Average,1,No,67,Associate Degree,Single,0.0,Entry,Medium,3.0,No,No,No,Poor,Medium,Left
53704,27,Male,2,Media,5897.0,Good,High,Average,0,No,60,Bachelor’s Degree,Divorced,0.0,Senior,Small,4.0,No,No,No,Good,Very High,Stayed
3862,56,Male,37,Technology,11580.0,Good,High,Average,0,No,68,Bachelor’s Degree,Married,0.0,Mid,Small,47.0,No,No,No,Fair,Low,Left
55366,31,Female,12,Technology,7608.0,Fair,High,High,2,No,96,Master’s Degree,Married,2.0,Senior,Medium,22.0,No,No,No,Good,High,Left
5266,28,Female,5,Technology,7650.0,Good,Very High,Average,0,No,48,Bachelor’s Degree,Married,4.0,Entry,Medium,9.0,No,No,No,Fair,High,Left
68111,34,Male,1,Healthcare,6902.0,Good,Very High,Average,2,No,97,Bachelor’s Degree,Single,3.0,Mid,Medium,28.0,No,No,No,Good,Medium,Left
32221,35,Male,15,Technology,12334.0,Good,High,Below Average,0,Yes,9,Master’s Degree,Single,1.0,Entry,Small,34.0,No,No,No,Fair,High,Left
48750,48,Male,2,Technology,8993.0,Good,High,Average,1,No,44,Bachelor’s Degree,Married,0.0,Senior,Small,17.0,No,No,No,Poor,Low,Stayed
26817,35,Female,20,Media,6099.0,Fair,Low,Average,1,Yes,86,Bachelor’s Degree,Single,1.0,Entry,Large,22.0,No,No,No,Poor,Medium,Left
17487,44,Female,2,Education,3250.0,Good,Medium,Average,1,No,85,Associate Degree,Single,0.0,Mid,Medium,12.0,No,No,No,Good,Very High,Left
16526,37,Female,13,Media,5501.0,Good,High,Below Average,1,Yes,72,Associate Degree,Married,0.0,Mid,Large,33.0,No,No,Yes,Fair,High,Left
64876,28,Male,9,Healthcare,7622.0,Good,Medium,High,0,Yes,58,Associate Degree,Married,1.0,Mid,Medium,18.0,No,No,No,Good,High,Stayed
39680,43,Female,17,Technology,11323.0,Good,High,Below Average,0,Yes,32,Associate Degree,Divorced,2.0,Senior,Medium,30.0,No,No,No,Good,Low,Stayed
32930,59,Female,16,Finance,6854.0,Good,High,Average,1,Yes,70,Bachelor’s Degree,Married,3.0,Senior,Small,49.0,No,No,No,Good,High,Stayed
38196,28,Male,14,Education,4460.0,Good,Very High,High,1,No,55,Bachelor’s Degree,Divorced,1.0,Mid,Medium,18.0,No,No,No,Poor,Low,Left
1816,58,Male,19,Media,6246.0,Fair,High,High,1,Yes,12,Master’s Degree,Married,0.0,Mid,Small,51.0,No,No,No,Good,High,Left
27515,55,Male,11,Technology,9864.0,Fair,Medium,Low,3,No,60,High School,Divorced,1.0,Mid,Large,32.0,Yes,No,No,Good,Low,Stayed
48857,52,Male,14,Healthcare,7371.0,Good,High,High,3,Yes,92,Associate Degree,Single,1.0,Entry,Medium,27.0,No,No,No,Poor,High,Stayed
673,22,Male,11,Healthcare,7371.0,Good,High,Average,2,Yes,98,Associate Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Fair,Medium,Left
46618,43,Male,18,Finance,7371.0,Good,High,Average,3,Yes,92,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Stayed
48475,30,Male,10,Finance,8876.0,Excellent,Very High,Average,1,No,40,High School,Single,0.0,Entry,Large,12.0,No,No,Yes,Good,Medium,Left
16173,46,Female,23,Technology,10389.0,Good,High,Average,0,Yes,14,PhD,Divorced,1.0,Senior,Small,29.0,No,No,No,Poor,Medium,Stayed
54389,44,Male,21,Media,7371.0,Good,High,High,2,Yes,43,High School,Married,1.0,Mid,Medium,27.0,No,No,No,Excellent,High,Stayed
54985,26,Male,1,Healthcare,6156.0,Good,Medium,Average,0,Yes,46,Associate Degree,Single,0.0,Mid,Medium,24.0,No,No,Yes,Good,High,Left
470,40,Male,12,Education,5289.0,Good,High,Average,1,No,66,High School,Single,1.0,Mid,Medium,27.0,No,No,Yes,Good,Low,Left
50216,57,Male,2,Media,6013.0,Fair,High,Average,0,Yes,30,Bachelor’s Degree,Single,2.0,Mid,Medium,49.0,No,No,No,Good,Low,Left
53046,34,Male,12,Healthcare,7722.0,Good,Low,Low,1,Yes,51,Bachelor’s Degree,Married,2.0,Mid,Medium,26.0,Yes,No,No,Good,Low,Left
8228,39,Female,30,Education,4263.0,Poor,Medium,Below Average,2,No,68,Master’s Degree,Married,2.0,Entry,Large,33.0,No,No,Yes,Excellent,Low,Stayed
24345,30,Male,12,Media,5133.0,Good,High,Average,1,Yes,81,High School,Married,0.0,Mid,Large,28.0,No,No,Yes,Excellent,Medium,Left
59587,44,Female,2,Education,4016.0,Good,High,Below Average,1,No,57,Bachelor’s Degree,Married,0.0,Mid,Large,10.0,No,No,No,Excellent,Medium,Stayed
19544,38,Female,24,Education,7371.0,Good,High,High,0,No,80,Master’s Degree,Married,1.0,Senior,Medium,27.0,Yes,No,No,Poor,Low,Stayed
39924,45,Male,22,Media,5020.0,Fair,Medium,Average,0,No,63,High School,Single,4.0,Entry,Large,44.0,No,Yes,Yes,Fair,Medium,Left
13735,22,Female,7,Education,4499.0,Good,High,Average,0,No,51,Bachelor’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Good,Low,Left
4812,45,Female,15,Education,4604.0,Fair,High,High,0,No,45,Bachelor’s Degree,Single,0.0,Mid,Small,17.0,No,No,No,Fair,Very High,Left
52694,27,Female,8,Education,4382.0,Excellent,Low,Below Average,2,No,2,Master’s Degree,Single,3.0,Entry,Small,16.0,No,No,No,Fair,High,Left
52060,27,Female,6,Healthcare,9123.0,Good,High,Below Average,0,Yes,86,High School,Divorced,1.0,Mid,Medium,15.0,No,No,No,Fair,Low,Left
42953,46,Female,20,Healthcare,9408.0,Good,High,High,1,No,35,Master’s Degree,Single,1.0,Mid,Small,27.0,No,No,No,Fair,Low,Left
64139,57,Male,8,Finance,6536.0,Good,High,Below Average,0,No,31,Bachelor’s Degree,Divorced,1.0,Entry,Small,40.0,No,No,No,Poor,Medium,Left
70282,52,Male,11,Education,4634.0,Excellent,Very High,High,3,No,3,Associate Degree,Married,0.0,Mid,Medium,47.0,No,No,No,Fair,High,Stayed
23347,50,Female,32,Education,7371.0,Good,High,High,0,Yes,51,Bachelor’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Excellent,Low,Left
56372,49,Female,14,Media,5988.0,Fair,Medium,Average,0,No,30,Bachelor’s Degree,Single,4.0,Senior,Small,17.0,No,No,No,Fair,Very High,Left
10453,44,Male,27,Technology,9894.0,Good,High,High,1,No,32,High School,Single,3.0,Entry,Large,43.0,No,No,No,Good,Very High,Left
61970,46,Female,22,Healthcare,7215.0,Good,Very High,Below Average,1,No,70,High School,Married,4.0,Entry,Large,28.0,No,No,No,Good,Low,Stayed
5514,28,Male,9,Education,4822.0,Poor,High,Average,1,No,52,Associate Degree,Single,4.0,Entry,Small,15.0,Yes,No,No,Poor,Medium,Left
32233,41,Female,19,Finance,7135.0,Poor,Medium,Average,3,No,9,PhD,Single,0.0,Senior,Small,29.0,No,No,No,Poor,Low,Stayed
30229,33,Male,20,Education,4131.0,Excellent,Medium,Average,0,No,52,Associate Degree,Married,2.0,Mid,Small,28.0,No,No,No,Poor,High,Left
1320,26,Male,6,Technology,7371.0,Good,High,Average,0,No,98,Associate Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Excellent,Medium,Stayed
18381,18,Male,10,Technology,10638.0,Good,High,Average,0,No,32,Master’s Degree,Married,0.0,Mid,Medium,11.0,No,No,No,Good,High,Left
55418,23,Female,10,Technology,10361.0,Good,Medium,Average,3,Yes,18,Associate Degree,Single,0.0,Mid,Large,23.0,Yes,No,No,Good,Very High,Stayed
49706,38,Male,27,Technology,7371.0,Good,High,Average,0,No,58,High School,Divorced,1.0,Senior,Medium,27.0,No,No,No,Fair,Medium,Stayed
7474,38,Female,9,Media,6148.0,Good,Very High,High,0,No,79,Associate Degree,Married,1.0,Senior,Medium,28.0,Yes,No,No,Poor,High,Stayed
8995,40,Male,21,Healthcare,8433.0,Good,High,Average,0,No,44,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,Yes,No,No,Fair,High,Stayed
50196,52,Male,16,Media,6051.0,Good,High,Average,2,Yes,23,Bachelor’s Degree,Single,4.0,Senior,Medium,47.0,No,No,No,Good,Medium,Stayed
2090,25,Male,10,Technology,9030.0,Good,Very High,Average,0,Yes,64,Bachelor’s Degree,Single,4.0,Entry,Small,20.0,No,No,Yes,Excellent,Low,Left
